timestamp,initial_price,final_price,tick_count,max_gap,volume_sum,future_return,target,label_source,label_threshold,label_version
2026-05-04 10:30:00,78525.9,78932.7,15,60.0,265.282779,0.005180456384454017,1.0,bybit_spot_1m_ohlcv,0.002,v1
2026-02-17 16:15:00,67787.2,67533.9,15,60.0,126.052364,-0.003736693653079035,0.0,bybit_spot_1m_ohlcv,0.002,v1
2025-07-20 22:15:00,117029.4,117282.8,15,60.0,293.785755,0.002165267872859355,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-04-30 16:00:00,93965.6,93749.4,15,60.0,132.621815,-0.0023008420102676864,0.0,bybit_spot_1m_ohlcv,0.002,v1
2025-08-28 17:15:00,112250.0,112506.6,15,60.0,53.668386,0.0022859688195991405,1.0,bybit_spot_1m_ohlcv,0.002,v1
2026-05-03 22:15:00,79394.5,79087.0,15,60.0,215.309845,-0.0038730642550805928,0.0,bybit_spot_1m_ohlcv,0.002,v1
2026-04-22 05:15:00,77528.2,78257.3,15,60.0,749.482892,0.00940431997647303,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-07-19 20:45:00,117966.1,117715.8,15,60.0,37.74149,-0.0021217960074970755,0.0,bybit_spot_1m_ohlcv,0.002,v1
2025-11-08 21:30:00,102104.1,102334.9,15,60.0,38.21959,0.0022604381214856805,1.0,bybit_spot_1m_ohlcv,0.002,v1
2026-02-17 17:00:00,67527.8,67265.3,15,60.0,123.303413,-0.003887287902167642,0.0,bybit_spot_1m_ohlcv,0.002,v1
2025-11-17 23:45:00,92013.0,92211.0,15,60.0,89.12266100000001,0.002151869844478474,1.0,bybit_spot_1m_ohlcv,0.002,v1
2026-02-19 13:30:00,66165.3,65963.6,15,60.0,180.854788,-0.0030484256853667104,0.0,bybit_spot_1m_ohlcv,0.002,v1
2025-07-29 20:45:00,117168.2,117502.8,15,60.0,119.380634,0.0028557236519806822,1.0,bybit_spot_1m_ohlcv,0.002,v1
2026-03-13 17:30:00,71611.1,71202.4,15,60.0,193.788035,-0.005707215780793842,0.0,bybit_spot_1m_ohlcv,0.002,v1
2025-06-26 13:45:00,107169.3,106953.1,15,60.0,190.060955,-0.0020173687800517036,0.0,bybit_spot_1m_ohlcv,0.002,v1
2025-10-29 07:45:00,113259.0,113563.0,15,60.0,113.380332,0.0026841134037912866,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-10-20 16:00:00,110794.3,111075.4,15,60.0,267.457562,0.002537134130546325,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-06-18 13:30:00,103863.3,104210.2,15,60.0,226.502576,0.00333996705284726,1.0,bybit_spot_1m_ohlcv,0.002,v1
2025-10-17 09:45:00,105094.1,104529.1,15,60.0,164.036422,-0.005376134340557601,0.0,bybit_spot_1m_ohlcv,0.002,v1
